0	1
0.1	0.980133
0.2	0.950771
0.3	0.912466
0.4	0.865904
0.5	0.811863
0.6	0.751176
0.7	0.684696
0.8	0.61326
0.9	0.53767
1	0.458671
1.1	0.376944
1.2	0.293103
1.3	0.207701
1.4	0.121237
1.5	0.0341703
1.6	-0.0530642
1.7	-0.140038
1.8	-0.226312
1.9	-0.31142
2	-0.394852
2.1	-0.476042
2.2	-0.554363
2.3	-0.629118
2.4	-0.699549
2.5	-0.764846
2.6	-0.824165
2.7	-0.876656
2.8	-0.921492
2.9	-0.957913
3	-0.98526
3.1	-1.00301
3.2	-1.01082
3.3	-1.00853
3.4	-0.996184
3.5	-0.974031
3.6	-0.942499
3.7	-0.902176
3.8	-0.853773
3.9	-0.798084
4	-0.735951
4.1	-0.668224
4.2	-0.595736
4.3	-0.519276
4.4	-0.439573
4.5	-0.357293
4.6	-0.273035
4.7	-0.187339
4.8	-0.100692
4.9	-0.0135464
5	0.0736651
5.1	0.160514
5.2	0.246556
5.3	0.331315
5.4	0.41427
5.5	0.494842
5.6	0.572384
5.7	0.646188
5.8	0.71548
5.9	0.779441
6	0.837222
6.1	0.887976
6.2	0.930888
6.3	0.965219
6.4	0.990338
6.5	1.00576
6.6	1.01119
6.7	1.00651
6.8	0.991819
6.9	0.967403
7	0.933735
7.1	0.891434
7.2	0.841234
7.3	0.783945
7.4	0.720413
7.5	0.651487
7.6	0.577991
7.7	0.5007
7.8	0.42033
7.9	0.337531
8	0.252887
8.1	0.166923
8.2	0.0801184
8.3	-0.00708105
8.4	-0.0942458
8.5	-0.180945
8.6	-0.266728
8.7	-0.35111
8.8	-0.433556
8.9	-0.513472
9	-0.590198
9.1	-0.663006
9.2	-0.731114
9.3	-0.793691
9.4	-0.849886
9.5	-0.898857
9.6	-0.939804
9.7	-0.972009
9.8	-0.994875
9.9	-1.00796
10	-1.011
10.1	-1.00393
10.2	-0.986909
10.3	-0.960258
10.4	-0.924488
10.5	-0.88025
10.6	-0.8283
10.7	-0.769457
10.8	-0.704574
10.9	-0.634495
11	-0.560033
11.1	-0.481952
11.2	-0.400952
11.3	-0.317666
11.4	-0.232665
11.5	-0.14646
11.6	-0.0595232
11.7	0.0277066
11.8	0.114801
11.9	0.201325
12	0.286822
12.1	0.370797
12.2	0.452701
12.3	0.531925
12.4	0.607792
12.5	0.679562
12.6	0.746438
12.7	0.807584
12.8	0.862146
12.9	0.90929
13	0.948232
13.1	0.978277
13.2	0.998863
13.3	1.00959
13.4	1.01024
13.5	1.0008
13.6	0.981461
13.7	0.952603
13.8	0.914768
13.9	0.868635
14	0.814979
14.1	0.754632
14.2	0.688445
14.3	0.617258
14.4	0.541874
14.5	0.463042
14.6	0.381447
14.7	0.297706
14.8	0.212376
14.9	0.125957
15	0.0389117
15.1	-0.0483246
15.2	-0.135324
15.3	-0.221648
15.4	-0.306831
15.5	-0.390368
15.6	-0.471696
15.7	-0.55019
15.8	-0.625158
15.9	-0.695845
16	-0.761442
16.1	-0.821108
16.2	-0.873991
16.3	-0.919264
16.4	-0.956161
16.5	-0.984016
16.6	-1.0023
16.7	-1.01066
16.8	-1.00891
16.9	-0.99711
17	-0.975481
17.1	-0.944445
17.2	-0.904583
17.3	-0.856599
17.4	-0.801285
17.5	-0.73948
17.6	-0.672036
17.7	-0.599786
17.8	-0.523522
17.9	-0.443977
18	-0.361822
18.1	-0.277657
18.2	-0.192026
18.3	-0.105419
18.4	-0.0182895
18.5	0.0689294
18.6	0.155809
18.7	0.241907
18.8	0.326749
18.9	0.409816
19	0.490533
19.1	0.568258
19.2	0.642285
19.3	0.711843
19.4	0.776115
19.5	0.834254
19.6	0.885411
19.7	0.92877
19.8	0.963584
19.9	0.989218
20	1.00518
20.1	1.01116
20.2	1.00703
20.3	0.992871
20.4	0.968973
20.5	0.935793
20.6	0.893944
20.7	0.844153
20.8	0.787228
20.9	0.724013
21	0.655359
21.1	0.582091
21.2	0.504987
21.3	0.424767
21.4	0.342085
21.5	0.257527
21.6	0.171622
21.7	0.0848515
21.8	-0.00233764
21.9	-0.0895153
22	-0.176251
22.1	-0.262096
22.2	-0.346567
22.3	-0.429134
22.4	-0.509203
22.5	-0.58612
22.6	-0.659162
22.7	-0.727546
22.8	-0.790445
22.9	-0.847009
23	-0.896395
23.1	-0.937797
23.2	-0.970494
23.3	-0.99388
23.4	-1.0075
23.5	-1.01109
23.6	-1.00458
23.7	-0.988086
23.8	-0.961947
23.9	-0.926657
24	-0.882861
24.1	-0.831309
24.2	-0.772819
24.3	-0.708242
24.4	-0.638424
24.5	-0.564181
24.6	-0.486278
24.7	-0.40542
24.8	-0.322243
24.9	-0.237321
